ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked 1 turtles,masked 2 turtles
443,1500,294,36,179,991,1104,39
444,1498,300,40,175,983,1104,39
445,1500,303,45,171,981,1106,39
446,1500,305,43,170,982,1107,39
447,1500,314,41,168,977,1104,39
448,1500,323,42,166,969,1107,39
449,1500,328,41,162,969,1104,39
450,1500,332,43,159,966,1105,39
451,1499,326,53,158,962,1105,38
452,1500,332,48,159,961,1104,38
453,1500,341,47,161,951,1105,38
454,1500,346,49,163,942,1104,38
455,1499,359,42,166,932,1102,38
456,1497,373,50,163,911,1099,38
457,1500,378,48,164,910,1102,37
458,1500,385,51,171,893,1105,37
459,1497,385,46,175,891,1104,37
460,1498,388,47,173,890,1104,37
461,1500,385,51,179,885,1106,37
462,1500,382,54,181,883,1107,37
463,1497,396,58,180,863,1102,37
464,1498,397,65,180,856,1102,37
465,1500,393,64,190,853,1103,37
466,1499,384,72,195,848,1102,37
467,1500,381,74,196,849,1102,37
468,1498,378,74,205,841,1099,36
469,1499,378,70,210,841,1101,36
470,1500,384,69,222,825,1103,36
471,1500,379,71,226,824,1101,36
472,1498,372,81,231,814,1100,37
473,1500,374,82,238,806,1101,37
474,1500,368,87,246,799,1103,37
475,1499,365,87,249,798,1102,37
476,1500,367,75,265,793,1103,36
477,1500,373,72,279,776,1104,36
478,1498,355,79,287,777,1103,36
479,1499,350,81,290,778,1107,35
480,1494,338,88,292,776,1106,35
481,1498,335,91,300,772,1105,35
482,1500,336,85,304,775,1108,35
483,1499,341,77,304,777,1108,35
484,1500,332,80,309,779,1108,36
485,1496,333,73,316,774,1104,36
486,1500,330,77,315,778,1110,35
487,1500,320,84,316,780,1108,37
488,1494,315,75,325,779,1106,37
489,1493,314,77,321,781,1107,37
490,1486,311,71,318,786,1103,36
491,1490,310,70,314,796,1106,36
492,1488,308,75,311,794,1103,36
493,1491,298,88,302,803,1104,36
494,1496,293,88,307,808,1107,37
495,1494,286,88,308,812,1105,37
496,1493,281,84,307,821,1103,37
497,1496,281,75,311,829,1107,37
498,1489,277,72,305,835,1103,38
499,1495,264,76,309,846,1106,38
500,1497,261,81,306,849,1102,39
501,1500,250,87,306,857,1102,39
502,1495,254,75,300,866,1098,39
503,1496,254,67,309,866,1096,39
504,1497,252,71,306,868,1098,39
505,1500,241,78,304,877,1100,39
506,1496,231,81,304,880,1099,39
507,1500,216,90,307,887,1102,39
508,1497,218,73,315,891,1099,40
509,1500,221,62,314,903,1098,40
510,1500,221,60,308,911,1097,40
511,1497,225,49,308,915,1096,40
512,1495,226,54,299,916,1093,40
513,1490,227,55,286,922,1088,39
514,1496,227,58,285,926,1090,39
515,1498,221,64,281,932,1092,39
516,1499,227,58,274,940,1092,39
517,1493,222,62,263,946,1087,39
518,1498,229,56,260,953,1091,39
519,1498,234,55,257,952,1090,38
520,1498,231,61,252,954,1090,39
521,1498,235,55,256,952,1089,39
522,1499,242,55,240,962,1091,39
523,1500,250,50,234,966,1092,39
524,1500,242,58,228,972,1095,39
525,1500,236,59,221,984,1097,38
526,1500,229,66,220,985,1094,38
527,1500,229,62,223,986,1096,38
528,1498,231,56,228,983,1095,38
529,1499,237,46,234,982,1097,37
530,1499,242,47,229,981,1097,37
531,1500,244,42,231,983,1097,37
532,1499,245,45,222,987,1096,37
533,1499,256,36,222,985,1097,37
534,1500,248,52,215,985,1095,37
535,1500,247,56,205,992,1095,37
536,1499,246,54,207,992,1095,37
537,1495,246,57,198,994,1091,38
538,1500,253,49,208,990,1098,37
539,1496,254,45,207,990,1094,37
540,1500,260,44,208,988,1097,37
541,1500,264,48,197,991,1095,37
542,1498,263,45,197,993,1093,37
543,1495,273,40,187,995,1086,37
544,1500,274,41,187,998,1089,37
545,1499,278,39,183,999,1089,36
546,1500,276,41,183,1000,1087,36
547,1500,276,42,179,1003,1085,36
548,1500,271,47,184,998,1086,36
549,1499,271,56,180,992,1084,36
550,1499,272,50,181,996,1084,36
551,1500,260,55,186,999,1083,36
552,1497,267,46,178,1006,1083,36
553,1499,272,48,173,1006,1084,36
554,1500,278,39,181,1002,1086,36
555,1500,282,36,183,999,1085,36
556,1497,285,35,177,1000,1086,35
557,1500,286,38,173,1003,1089,35
558,1500,286,36,170,1008,1088,35
559,1500,290,37,166,1007,1086,35
560,1500,283,37,171,1009,1086,35
561,1499,278,43,166,1012,1085,34
562,1500,273,48,166,1013,1086,34
563,1500,270,48,170,1012,1086,34
564,1499,272,43,165,1019,1083,34
565,1499,273,42,164,1020,1083,34
566,1497,282,33,164,1018,1083,34
567,1500,283,35,163,1019,1085,34
568,1500,286,40,153,1021,1086,34
569,1499,293,41,151,1014,1083,34
570,1500,295,42,149,1014,1086,34
571,1500,288,43,154,1015,1088,34
572,1499,287,42,158,1012,1087,34
573,1500,284,51,157,1008,1087,34
574,1499,287,48,156,1008,1087,35
