ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked turtles
505,1500,449,55,239,757,893
506,1499,441,61,248,749,893
507,1499,434,68,249,748,890
508,1495,433,66,249,747,889
509,1500,435,71,244,750,893
510,1500,436,62,250,752,891
511,1500,436,64,252,748,890
512,1499,439,64,250,746,892
513,1499,437,67,248,747,896
514,1500,430,73,247,750,898
515,1498,414,78,251,755,895
516,1495,421,77,248,749,892
517,1493,409,80,250,754,889
518,1499,412,72,257,758,896
519,1499,404,79,267,749,894
520,1497,407,73,270,747,894
521,1500,411,67,275,747,896
522,1499,406,67,274,752,896
523,1500,413,55,286,746,894
524,1495,408,58,277,752,894
525,1499,408,60,273,758,896
526,1500,409,58,273,760,897
527,1495,404,58,269,764,895
528,1498,411,60,270,757,897
529,1500,410,66,265,759,895
530,1495,396,75,266,758,891
531,1498,389,81,261,767,892
532,1495,395,81,256,763,892
533,1493,395,78,250,770,890
534,1495,383,77,262,773,891
535,1491,381,73,265,772,890
536,1494,388,73,260,773,889
537,1494,396,66,254,778,890
538,1496,392,56,268,780,889
539,1499,394,57,269,779,890
540,1498,386,63,266,783,894
541,1497,383,65,266,783,891
542,1497,379,64,269,785,891
543,1499,382,64,268,785,895
544,1498,375,64,273,786,892
545,1500,377,59,274,790,888
546,1496,373,57,272,794,884
547,1495,369,60,270,796,887
548,1493,363,59,257,814,887
549,1498,365,66,248,819,884
550,1499,367,61,250,821,889
551,1500,367,57,248,828,889
552,1494,366,46,242,840,885
553,1493,362,51,238,842,882
554,1499,360,55,237,847,885
555,1499,363,56,235,845,888
556,1498,363,52,228,855,891
557,1500,359,53,231,857,892
558,1500,366,46,224,864,896
559,1499,373,40,218,868,894
560,1498,368,40,218,872,891
561,1494,370,37,216,871,888
562,1499,381,43,201,874,887
563,1500,380,40,199,881,889
564,1499,379,35,199,886,888
565,1500,379,38,191,892,885
566,1498,385,37,176,900,882
567,1500,384,34,178,904,883
568,1500,382,36,175,907,883
569,1499,380,43,169,907,881
570,1500,373,54,162,911,879
571,1499,372,58,157,912,876
572,1499,376,47,159,917,877
573,1499,373,42,162,922,875
574,1499,377,35,161,926,880
575,1497,378,36,157,926,877
576,1500,378,35,165,922,880
577,1500,376,36,163,925,878
578,1494,372,37,159,926,872
579,1500,371,46,159,924,876
580,1500,368,53,160,919,876
581,1497,366,51,157,923,874
582,1499,369,52,157,921,874
583,1499,364,39,174,922,873
584,1500,361,42,177,920,871
585,1499,359,45,177,918,872
586,1497,360,43,168,926,872
587,1499,359,43,166,931,872
588,1500,350,47,163,940,872
589,1500,344,47,165,944,872
590,1500,337,51,162,950,872
591,1500,339,48,166,947,872
592,1498,334,42,174,948,873
593,1500,334,41,175,950,872
594,1500,331,40,179,950,874
595,1499,330,34,181,954,872
596,1500,333,36,178,953,871
597,1499,337,39,165,958,866
598,1500,336,40,163,961,869
599,1500,340,36,165,959,866
600,1500,334,42,166,958,864
601,1500,334,39,165,962,865
602,1500,329,44,160,967,864
603,1500,324,46,161,969,863
604,1499,330,42,164,963,863
605,1499,326,46,164,963,863
606,1490,322,45,156,967,860
607,1500,330,43,160,967,865
608,1498,337,46,156,959,866
609,1500,339,46,157,958,871
610,1500,332,51,163,954,869
611,1500,332,52,163,953,867
612,1500,333,49,168,950,868
613,1499,331,46,170,952,863
614,1500,334,46,176,944,861
615,1500,327,50,176,947,861
616,1499,331,48,180,940,859
617,1499,341,43,178,937,859
618,1496,342,40,182,932,857
619,1499,346,40,185,928,856
620,1500,347,46,180,927,856
621,1500,351,43,177,929,856
622,1500,346,51,181,922,857
623,1498,354,47,180,917,856
624,1498,346,56,177,919,856
625,1500,348,51,181,920,858
626,1500,344,48,183,925,859
627,1500,345,46,184,925,859
628,1499,352,41,182,924,857
629,1500,354,43,184,919,857
630,1500,357,46,181,916,857
631,1500,366,40,184,910,859
632,1497,366,41,180,910,858
633,1499,375,39,178,907,858
634,1499,375,41,181,902,859
635,1500,377,42,183,898,859
636,1500,374,48,178,900,861
637,1500,382,46,179,893,865
638,1497,381,45,184,887,864
639,1500,386,43,180,891,865
640,1498,385,49,175,889,867
641,1500,386,51,173,890,867
642,1499,389,53,174,883,866
643,1499,389,56,170,884,870
644,1500,392,56,174,878,870
645,1497,396,52,179,870,863
646,1498,395,48,183,872,864
647,1500,404,43,185,868,866
648,1498,397,52,186,863,865
649,1498,399,55,186,858,867
650,1499,395,54,194,856,865
651,1500,400,62,186,852,867
652,1499,397,57,192,853,868
653,1500,403,54,195,848,871
654,1500,405,48,204,843,870
655,1498,399,51,204,844,867
656,1500,406,52,204,838,865
657,1500,408,57,204,831,869
658,1500,404,54,208,834,872
659,1492,403,53,205,831,868
660,1497,413,53,205,826,870
661,1495,418,54,202,821,870
662,1500,415,59,207,819,874
663,1497,401,69,206,821,870
664,1494,398,65,210,821,867
665,1500,403,66,218,813,870
666,1500,400,62,219,819,868
667,1498,396,58,225,819,868
668,1498,406,60,219,813,869
669,1499,410,62,220,807,867
670,1498,400,67,224,807,869
671,1500,400,70,234,796,870
672,1498,400,78,228,792,869
673,1500,398,78,229,795,870
674,1499,395,71,238,795,872
675,1500,387,64,251,798,874
676,1500,385,63,256,796,877
677,1500,385,65,254,796,877
678,1494,379,70,256,789,876
679,1499,379,73,261,786,879
680,1498,375,75,254,794,879
681,1496,377,65,258,796,876
682,1496,371,65,265,795,875
683,1500,366,64,272,798,876
684,1500,368,65,267,800,876
685,1498,375,58,267,798,874
686,1499,378,57,272,792,873
687,1497,376,52,273,796,871
688,1493,374,54,266,799,871
689,1490,374,54,256,806,874
690,1490,367,65,243,815,872
691,1499,372,64,251,812,876
692,1500,373,66,247,814,877
693,1499,378,64,242,815,878
694,1500,376,57,251,816,878
695,1496,373,60,241,822,874
696,1498,378,45,242,833,874
697,1499,375,52,234,838,877
698,1499,367,61,234,837,876
699,1500,371,61,227,841,874
700,1496,362,68,220,846,873
701,1500,363,63,228,846,880
702,1500,362,60,228,850,881
703,1500,355,54,232,859,885
704,1499,347,58,237,857,884
705,1500,346,54,236,864,884
706,1499,352,51,233,863,882
707,1500,361,47,232,860,883
708,1497,367,46,225,859,879
709,1498,370,47,222,859,878
710,1500,372,48,214,866,878
711,1500,367,47,214,872,875
712,1498,360,51,215,872,875
713,1499,357,55,211,876,875
714,1498,351,53,218,876,876
715,1496,356,49,208,883,876
716,1499,357,52,206,884,881
717,1500,361,61,195,883,880
718,1500,360,56,201,883,881
719,1491,357,52,198,884,875
720,1498,362,48,201,887,881
721,1500,366,48,200,886,879
722,1500,363,44,202,891,879
723,1499,358,49,199,893,880
724,1499,348,52,200,899,882
725,1500,352,50,198,900,884
726,1497,348,51,199,899,884
727,1500,352,47,205,896,885
728,1499,346,53,200,900,885
729,1497,347,53,197,900,885
730,1498,351,51,195,901,885
731,1499,351,46,204,898,888
732,1496,346,48,199,903,891
733,1495,350,48,194,903,888
734,1497,344,55,190,908,888
735,1499,348,50,196,905,888
736,1497,340,59,187,911,889
737,1500,346,53,194,907,891
738,1499,348,45,196,910,890
739,1497,344,48,196,909,889
740,1500,349,41,200,910,891
741,1498,358,40,193,907,884
742,1497,358,39,193,907,883
743,1500,360,32,198,910,886
744,1499,358,42,191,908,884
745,1497,365,44,182,906,883
746,1499,371,46,179,903,880
747,1500,372,43,183,902,878
748,1500,365,53,180,902,879
749,1495,363,49,178,905,878
750,1496,367,47,178,904,879
751,1499,368,41,178,912,882
752,1496,369,41,176,910,874
753,1499,376,39,176,908,875
754,1499,375,41,167,916,875
755,1500,372,43,169,916,875
756,1499,376,41,170,912,875
757,1499,382,40,164,913,878
758,1500,382,38,169,911,879
759,1500,380,41,173,906,879
760,1500,371,48,174,907,880
761,1500,376,54,166,904,878
762,1500,378,49,171,902,879
763,1499,388,39,170,902,878
764,1500,388,32,176,904,877
765,1500,383,39,172,906,881
766,1500,382,44,166,908,885
767,1500,385,47,162,906,886
768,1499,382,51,163,903,886
769,1500,386,42,169,903,888
770,1500,375,47,169,909,888
771,1499,377,45,169,908,890
772,1498,378,45,172,903,890
773,1497,378,44,170,905,889
774,1500,380,39,173,908,890
775,1500,379,39,178,904,889
776,1499,378,40,175,906,889
777,1500,382,38,170,910,889
778,1499,395,36,161,907,887
779,1500,391,37,162,910,889
780,1500,390,31,166,913,887
781,1500,385,37,167,911,888
782,1500,385,44,162,909,887
783,1498,390,41,156,911,889
784,1499,387,46,153,913,891
785,1499,381,38,160,920,890
786,1500,391,39,154,916,889
787,1500,396,33,157,914,887
788,1500,405,37,149,909,886
789,1499,405,40,150,904,886
790,1500,406,43,147,904,884
791,1500,402,46,147,905,885
792,1499,404,48,149,898,883
793,1499,414,39,152,894,881
794,1500,422,34,152,892,883
795,1500,425,33,156,886,881
796,1499,419,41,159,880,880
797,1500,411,51,156,882,881
798,1499,407,51,158,883,880
799,1495,414,49,150,882,880
800,1499,423,45,160,871,885
801,1500,429,37,161,873,885
802,1499,431,32,167,869,887
803,1500,436,32,164,868,888
804,1499,443,31,164,861,888
805,1499,449,34,160,856,890
806,1498,441,36,163,858,890
807,1499,444,41,156,858,893
808,1500,445,48,149,858,892
809,1499,453,44,151,851,888
810,1500,463,42,154,841,888
811,1500,462,38,160,840,886
812,1499,463,40,162,834,887
813,1500,459,50,160,831,886
814,1496,457,57,151,831,884
815,1495,466,58,146,825,882
816,1497,472,52,153,820,884
817,1500,474,45,166,815,887
818,1499,464,53,164,818,886
819,1500,456,62,170,812,886
820,1500,449,69,172,810,887
821,1498,447,63,180,808,886
822,1500,446,56,192,806,887
823,1499,444,50,201,804,886
824,1500,441,45,205,809,888
825,1500,439,55,200,806,887
826,1499,438,53,203,805,886
827,1500,426,61,209,804,886
828,1499,426,64,211,798,887
829,1500,424,61,220,795,886
830,1497,433,61,214,789,883
831,1497,427,61,215,794,887
832,1500,423,65,220,792,888
833,1499,417,68,226,788,887
834,1500,416,62,231,791,893
835,1498,423,61,232,782,893
836,1492,417,59,237,779,891
837,1490,425,57,231,777,895
838,1498,437,59,225,777,901
839,1500,438,55,233,774,902
840,1498,434,54,237,773,902
841,1500,431,57,239,773,905
842,1499,432,64,239,764,903
843,1499,425,73,235,766,907
844,1499,419,68,243,769,907
845,1497,421,69,234,773,905
846,1500,410,74,241,775,908
847,1497,403,66,248,780,908
848,1499,392,78,241,788,911
849,1498,394,72,245,787,914
850,1494,384,73,246,791,908
851,1493,385,65,247,796,908
852,1497,387,62,255,793,908
853,1496,382,56,262,796,908
854,1497,380,58,261,798,906
855,1494,382,64,252,796,905
856,1500,380,65,261,794,911
857,1500,374,64,263,799,913
858,1492,373,51,264,804,908
859,1500,375,60,260,805,908
860,1498,382,52,261,803,908
861,1497,390,46,254,807,908
862,1497,382,57,251,807,906
863,1497,388,53,247,809,904
864,1494,391,55,235,813,895
865,1496,399,50,232,815,898
866,1498,395,52,232,819,898
867,1492,394,56,219,823,895
868,1495,392,61,213,829,894
869,1499,389,65,220,825,893
870,1488,383,63,219,823,888
871,1497,391,64,220,822,890
872,1497,393,63,216,825,891
873,1500,395,58,225,822,891
874,1500,399,61,217,823,892
875,1500,389,63,219,829,889
876,1498,383,59,228,828,889
877,1500,381,66,223,830,886
878,1500,382,58,227,833,885
879,1499,384,48,233,834,884
880,1497,380,51,231,835,882
881,1499,377,52,235,835,882
882,1499,365,65,231,838,880
883,1499,366,65,231,837,881
884,1499,372,56,233,838,882
885,1500,368,62,226,844,882
886,1497,373,49,231,844,881
887,1499,373,47,227,852,875
888,1497,361,53,228,855,875
889,1495,364,50,222,859,874
890,1499,368,63,210,858,878
891,1499,367,56,218,858,879
892,1499,366,52,221,860,879
893,1500,366,62,207,865,877
894,1499,365,60,211,863,877
895,1500,372,56,209,863,875
896,1500,363,56,219,862,876
897,1500,363,54,218,865,876
898,1495,362,51,214,868,872
899,1500,366,49,216,869,872
900,1500,367,48,211,874,868
901,1498,360,50,210,878,869
902,1500,361,51,209,879,871
903,1500,360,53,207,880,869
904,1500,355,54,215,876,870
905,1498,358,55,208,877,869
906,1499,366,49,204,880,866
907,1499,359,50,213,877,864
908,1494,355,53,209,877,860
909,1500,348,64,206,882,864
910,1498,352,61,200,885,860
911,1499,350,53,208,888,859
912,1498,346,51,209,892,857
913,1500,351,47,211,891,860
914,1497,354,49,203,891,855
915,1500,355,48,203,894,859
916,1499,358,42,205,894,857
917,1500,363,39,207,891,855
918,1498,364,39,205,890,853
919,1500,365,41,203,891,853
920,1497,358,47,198,894,851
921,1500,364,48,194,894,852
922,1497,358,52,189,898,851
923,1500,366,48,192,894,855
