ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked turtles
883,1499,141,62,255,1041,802
884,1500,141,69,254,1036,799
885,1499,137,69,254,1039,800
886,1500,133,74,248,1045,798
887,1499,135,71,251,1042,801
888,1500,142,62,260,1036,803
889,1498,134,65,258,1041,802
890,1494,139,59,258,1038,800
891,1500,137,60,261,1042,802
892,1500,137,63,257,1043,805
893,1499,127,67,257,1048,805
894,1499,131,69,258,1041,804
895,1498,134,70,254,1040,803
896,1495,138,67,247,1043,804
897,1496,151,58,249,1038,799
898,1500,159,60,251,1030,800
899,1500,151,66,254,1029,799
900,1500,149,67,254,1030,801
901,1500,158,67,247,1028,806
902,1497,147,71,249,1030,805
903,1499,146,75,250,1028,807
904,1496,145,77,251,1023,804
905,1500,147,77,247,1029,803
906,1495,144,70,261,1020,801
907,1496,141,69,263,1023,804
908,1497,144,66,266,1021,801
909,1499,149,69,266,1015,804
910,1500,156,63,269,1012,801
911,1500,147,73,264,1016,803
912,1499,139,76,264,1020,801
913,1496,141,72,265,1018,796
914,1500,135,75,272,1018,795
915,1498,135,66,278,1019,794
916,1486,130,62,275,1019,793
917,1488,127,60,278,1023,789
918,1484,122,64,275,1023,785
919,1482,115,77,275,1015,785
920,1477,112,80,264,1021,781
921,1484,124,71,265,1024,784
922,1488,131,65,266,1026,786
923,1491,129,62,272,1028,788
924,1489,124,65,268,1032,792
925,1495,132,66,267,1030,796
926,1500,136,60,270,1034,794
927,1495,143,57,266,1029,792
928,1498,139,61,266,1032,794
929,1498,141,59,262,1036,797
930,1498,136,68,253,1041,796
931,1499,146,62,250,1041,796
932,1500,133,63,255,1049,792
933,1495,128,67,253,1047,791
934,1499,130,64,257,1048,792
935,1496,130,70,250,1046,790
936,1500,128,64,252,1056,793
937,1496,125,68,244,1059,790
938,1499,125,70,244,1060,785
939,1497,135,65,247,1050,782
940,1496,135,61,247,1053,782
941,1500,133,61,253,1053,785
942,1497,132,60,247,1058,783
943,1495,135,57,244,1059,781
944,1500,142,56,249,1053,784
945,1500,150,49,254,1047,782
946,1499,157,51,243,1048,782
947,1500,146,61,245,1048,781
948,1499,147,62,237,1053,785
949,1498,144,67,236,1051,781
950,1494,138,74,230,1052,782
951,1500,144,68,237,1051,781
952,1499,145,75,231,1048,784
953,1497,146,74,237,1040,779
954,1496,152,65,240,1039,775
955,1500,156,69,232,1043,776
956,1499,150,63,241,1045,774
957,1498,151,65,241,1041,773
958,1500,163,53,246,1038,771
959,1498,161,57,240,1040,768
960,1500,161,63,244,1032,767
961,1500,162,59,245,1034,772
962,1500,143,78,244,1035,769
963,1499,140,78,254,1027,767
964,1498,141,76,256,1025,765
965,1497,138,76,251,1032,765
966,1500,135,67,266,1032,765
967,1498,134,67,260,1037,763
968,1500,141,67,256,1036,765
969,1500,140,63,263,1034,764
970,1493,142,58,254,1039,756
971,1499,130,73,257,1039,757
972,1496,124,74,256,1042,758
973,1500,120,83,253,1044,759
974,1499,119,81,255,1044,760
975,1499,124,67,267,1041,762
976,1500,120,62,282,1036,764
977,1500,122,60,277,1041,765
978,1499,128,56,274,1041,763
979,1499,125,61,273,1040,762
980,1493,124,59,266,1044,758
981,1499,127,71,258,1043,766
982,1500,126,73,256,1045,768
983,1500,123,69,258,1050,766
984,1500,115,69,263,1053,766
985,1500,117,60,265,1058,767
986,1500,116,60,264,1060,770
987,1500,110,57,272,1061,770
988,1500,118,57,265,1060,771
989,1499,123,58,256,1062,773
990,1493,123,56,246,1068,769
991,1494,125,59,243,1067,770
992,1493,124,58,242,1069,771
993,1495,131,50,243,1071,775
994,1498,138,53,234,1073,774
995,1500,128,58,244,1070,776
996,1498,118,66,238,1076,774
997,1496,127,61,231,1077,769
998,1500,138,61,226,1075,769
999,1498,129,64,227,1078,763
1000,1492,132,61,226,1073,757
1001,1495,135,70,217,1073,757
1002,1500,140,63,232,1065,762
1003,1500,140,63,227,1070,763
1004,1500,132,65,229,1074,759
1005,1500,141,62,229,1068,759
1006,1500,143,60,233,1064,759
1007,1496,138,60,233,1065,757
1008,1500,142,58,236,1064,756
1009,1500,143,55,234,1068,754
1010,1500,142,48,244,1066,754
1011,1500,138,59,242,1061,751
1012,1498,138,67,237,1056,752
1013,1499,140,64,235,1060,756
1014,1496,129,70,230,1067,756
1015,1497,131,61,244,1061,755
1016,1496,139,65,230,1062,755
1017,1500,138,63,238,1061,756
1018,1499,131,71,234,1063,755
1019,1499,133,69,238,1059,758
1020,1498,133,74,233,1058,761
1021,1496,138,65,238,1055,762
1022,1498,147,60,244,1047,761
1023,1499,147,59,246,1047,760
1024,1497,141,64,242,1050,760
1025,1500,137,73,244,1046,762
1026,1499,134,73,247,1045,762
1027,1500,131,67,253,1049,761
1028,1500,126,66,259,1049,761
1029,1490,122,65,252,1051,757
1030,1494,125,67,255,1047,759
1031,1500,132,65,256,1047,758
1032,1500,124,72,256,1048,757
1033,1497,123,67,255,1052,755
1034,1499,125,61,260,1053,755
1035,1493,126,52,259,1056,749
1036,1495,121,53,259,1062,752
1037,1500,121,68,248,1063,754
1038,1500,121,68,247,1064,753
1039,1499,113,68,249,1069,752
1040,1499,121,63,256,1059,751
1041,1495,126,60,249,1060,750
1042,1498,136,59,249,1054,749
1043,1499,136,63,247,1053,747
1044,1497,131,70,246,1050,750
1045,1499,132,73,239,1055,752
1046,1498,136,68,243,1051,752
1047,1500,130,67,247,1056,753
1048,1493,130,61,250,1052,747
1049,1494,140,68,239,1047,750
1050,1497,144,72,236,1045,749
1051,1498,140,67,248,1043,751
1052,1500,146,64,247,1043,752
1053,1499,133,63,252,1051,754
1054,1498,136,61,249,1052,754
1055,1500,139,57,247,1057,755
1056,1500,137,62,245,1056,757
1057,1499,128,72,245,1054,753
1058,1497,129,77,244,1047,753
1059,1496,111,91,245,1049,753
1060,1500,119,77,253,1051,758
1061,1498,119,73,251,1055,759
1062,1499,122,61,260,1056,759
1063,1500,113,67,267,1053,760
1064,1499,108,67,263,1061,760
1065,1498,111,64,260,1063,756
1066,1499,116,54,271,1058,760
1067,1497,119,54,264,1060,762
1068,1496,127,56,262,1051,758
1069,1500,127,61,258,1054,764
1070,1500,124,64,260,1052,763
1071,1498,132,55,258,1053,763
1072,1492,130,51,261,1050,763
1073,1500,129,59,261,1051,768
1074,1494,130,55,253,1056,761
1075,1498,128,70,242,1058,762
1076,1496,125,83,227,1061,762
1077,1499,128,80,228,1063,768
1078,1500,121,81,234,1064,768
1079,1498,114,77,243,1064,767
1080,1498,121,63,243,1071,765
1081,1498,122,57,246,1073,768
1082,1500,109,59,255,1077,770
1083,1500,104,64,255,1077,768
1084,1495,109,65,247,1074,762
1085,1498,117,55,255,1071,763
1086,1500,113,57,256,1074,765
1087,1500,109,62,256,1073,768
1088,1499,113,66,248,1072,768
1089,1500,106,63,259,1072,768
1090,1499,100,67,264,1068,769
1091,1498,103,65,260,1070,769
1092,1498,108,63,256,1071,766
1093,1495,118,53,252,1072,759
1094,1489,115,55,244,1075,756
1095,1487,125,50,238,1074,753
1096,1484,125,48,228,1083,749
1097,1491,135,51,230,1075,749
1098,1495,132,57,233,1073,748
1099,1498,130,67,223,1078,746
1100,1500,139,71,221,1069,748
1101,1499,143,69,221,1066,749
1102,1500,145,62,232,1061,752
1103,1495,142,63,232,1058,748
1104,1495,146,59,231,1059,745
1105,1499,152,63,228,1056,750
1106,1497,142,70,231,1054,749
1107,1498,145,64,229,1060,747
1108,1495,143,66,227,1059,744
1109,1500,146,68,236,1050,748
1110,1500,138,72,241,1049,748
1111,1499,146,68,240,1045,745
1112,1498,143,65,245,1045,748
1113,1498,143,54,259,1042,753
1114,1499,143,58,261,1037,754
1115,1500,135,67,256,1042,756
1116,1495,135,67,250,1043,756
1117,1497,140,62,251,1044,756
1118,1499,134,68,250,1047,759
1119,1499,125,80,251,1043,759
1120,1498,116,88,248,1046,756
1121,1499,118,80,253,1048,760
1122,1496,116,69,261,1050,761
1123,1498,126,58,265,1049,762
1124,1496,124,60,263,1049,763
1125,1499,127,55,267,1050,765
1126,1497,124,60,264,1049,766
1127,1499,126,69,250,1054,770
1128,1500,128,65,249,1058,767
1129,1500,125,71,253,1051,765
1130,1499,121,64,261,1053,763
1131,1500,119,65,259,1057,765
1132,1496,117,69,252,1058,763
1133,1499,123,66,257,1053,765
1134,1500,126,60,265,1049,765
1135,1497,130,54,258,1055,760
1136,1499,139,56,252,1052,757
1137,1499,139,60,239,1061,759
1138,1500,139,65,236,1060,761
1139,1500,129,71,236,1064,760
1140,1500,126,70,238,1066,762
1141,1497,125,68,240,1064,759
1142,1500,123,65,244,1068,759
1143,1500,120,57,254,1069,758
1144,1498,125,61,244,1068,756
1145,1499,119,69,238,1073,756
1146,1498,108,71,244,1075,758
1147,1500,117,67,245,1071,756
1148,1498,103,71,244,1080,756
1149,1500,112,63,246,1079,756
1150,1500,115,57,245,1083,758
1151,1497,115,60,245,1077,756
1152,1498,115,52,256,1075,757
1153,1497,107,61,255,1074,757
1154,1497,108,68,245,1076,755
1155,1500,108,69,248,1075,756
1156,1497,106,71,247,1073,755
1157,1499,108,71,241,1079,756
1158,1500,101,79,242,1078,760
1159,1500,113,63,252,1072,763
1160,1500,110,52,259,1079,761
1161,1498,116,55,253,1074,762
1162,1498,116,51,253,1078,763
1163,1498,122,54,244,1078,765
1164,1500,121,54,242,1083,767
1165,1500,117,58,246,1079,768
1166,1494,117,62,232,1083,762
1167,1498,125,64,230,1079,767
1168,1498,111,69,241,1077,768
1169,1498,109,68,240,1081,768
1170,1496,112,67,237,1080,768
1171,1500,122,57,238,1083,768
1172,1500,122,51,249,1078,769
1173,1499,127,54,239,1079,773
1174,1495,136,52,227,1080,767
1175,1499,142,53,227,1077,770
1176,1500,147,54,224,1075,770
1177,1500,143,63,225,1069,769
1178,1500,136,70,222,1072,773
1179,1497,135,67,222,1073,773
1180,1500,136,59,234,1071,773
1181,1500,142,53,237,1068,771
1182,1496,144,53,234,1065,769
1183,1492,132,55,237,1068,767
1184,1488,129,67,230,1062,761
1185,1493,137,68,225,1063,763
1186,1491,138,66,220,1067,765
1187,1492,140,66,224,1062,766
1188,1499,136,66,235,1062,772
1189,1498,133,68,236,1061,772
1190,1497,135,66,230,1066,771
1191,1500,145,52,244,1059,772
1192,1499,135,47,252,1065,772
1193,1500,138,48,248,1066,771
1194,1499,143,50,235,1071,770
1195,1500,146,50,231,1073,772
1196,1500,148,55,230,1067,772
1197,1498,154,57,222,1065,775
1198,1500,157,53,229,1061,775
1199,1500,148,65,225,1062,773
1200,1500,153,63,224,1060,771
1201,1498,152,65,224,1057,771
1202,1496,156,71,212,1057,771
1203,1500,157,63,223,1057,773
1204,1500,151,63,226,1060,771
1205,1499,157,58,219,1065,769
1206,1498,152,59,220,1067,770
1207,1499,153,67,217,1062,771
1208,1499,153,62,228,1056,768
1209,1500,151,61,231,1057,765
1210,1499,142,69,231,1057,763
1211,1499,138,70,237,1054,762
1212,1498,142,67,239,1050,763
1213,1500,136,70,248,1046,763
1214,1493,133,73,248,1039,762
1215,1497,132,74,250,1041,760
1216,1500,140,71,254,1035,763
1217,1498,135,73,252,1038,767
1218,1497,133,70,256,1038,767
1219,1499,146,64,257,1032,772
1220,1500,144,72,247,1037,772
1221,1500,131,64,266,1039,772
1222,1493,134,55,260,1044,768
1223,1498,139,56,262,1041,771
1224,1500,138,56,265,1041,770
1225,1500,135,65,261,1039,770
1226,1498,136,71,254,1037,768
1227,1500,142,75,251,1032,765
1228,1497,142,72,252,1031,760
1229,1495,135,68,255,1037,755
1230,1496,130,78,255,1033,757
1231,1492,125,73,257,1037,756
1232,1497,124,83,251,1039,756
1233,1499,126,72,256,1045,757
1234,1500,121,68,264,1047,760
1235,1492,116,64,261,1051,757
1236,1500,125,59,265,1051,756
1237,1500,124,72,259,1045,752
1238,1500,123,68,263,1046,752
1239,1500,118,71,263,1048,755
1240,1500,116,63,276,1045,753
1241,1499,122,60,275,1042,752
1242,1499,117,62,275,1045,751
1243,1500,122,63,268,1047,749
1244,1500,118,71,268,1043,750
1245,1495,113,72,261,1049,750
1246,1500,122,63,267,1048,750
1247,1500,129,68,255,1048,751
1248,1500,124,66,260,1050,748
1249,1489,112,68,255,1054,745
1250,1485,108,75,246,1056,744
1251,1486,108,67,258,1053,744
1252,1486,111,67,252,1056,743
1253,1491,116,59,261,1055,749
1254,1492,122,55,255,1060,754
1255,1500,128,62,253,1057,758
1256,1497,124,66,251,1056,760
1257,1496,129,73,248,1046,759
1258,1500,127,76,249,1048,757
1259,1499,123,74,254,1048,755
1260,1497,119,77,253,1048,756
1261,1500,123,67,262,1048,761
1262,1497,124,62,262,1049,763
1263,1500,120,63,262,1055,763
1264,1497,122,60,265,1050,761
1265,1498,132,62,255,1049,761
1266,1496,130,57,258,1051,761
1267,1491,128,57,255,1051,755
1268,1495,135,66,249,1045,758
1269,1499,145,60,251,1043,758
1270,1498,139,62,251,1046,757
1271,1499,132,65,255,1047,756
1272,1496,130,61,259,1046,753
1273,1493,129,67,252,1045,753
1274,1497,126,77,246,1048,755
1275,1494,130,68,249,1047,756
1276,1491,133,67,241,1050,755
1277,1500,149,62,243,1046,760
1278,1497,145,53,253,1046,759
1279,1500,142,59,252,1047,759
1280,1499,138,66,246,1049,759
1281,1498,137,69,242,1050,761
1282,1497,131,75,248,1043,760
1283,1496,135,67,253,1041,758
1284,1496,132,74,252,1038,759
1285,1499,129,77,252,1041,764
1286,1497,133,66,259,1039,766
1287,1498,134,71,256,1037,763
1288,1497,126,64,268,1039,764
1289,1499,131,61,264,1043,766
1290,1498,130,68,258,1042,765
1291,1497,129,71,256,1041,767
1292,1495,128,68,255,1044,766
1293,1500,133,69,258,1040,767
1294,1500,135,67,263,1035,767
1295,1500,138,62,267,1033,766
1296,1500,133,64,271,1032,768
1297,1494,132,66,261,1035,765
1298,1498,137,62,263,1036,768
1299,1499,133,69,262,1035,768
1300,1492,133,65,257,1037,765
1301,1496,124,80,257,1035,764
1302,1496,128,74,252,1042,760
1303,1494,125,70,253,1046,758
1304,1499,120,69,262,1048,759
1305,1497,124,61,268,1044,755
1306,1496,124,69,260,1043,759
1307,1500,123,69,259,1049,757
1308,1499,130,61,260,1048,757
1309,1498,128,62,258,1050,752
1310,1500,136,53,260,1051,758
1311,1500,113,75,259,1053,759
1312,1499,110,77,257,1055,756
1313,1500,115,77,255,1053,755
1314,1500,124,68,255,1053,752
1315,1500,129,52,271,1048,751
1316,1500,133,49,270,1048,746
1317,1491,129,59,258,1045,740
1318,1492,126,62,253,1051,739
1319,1486,131,59,243,1053,739
1320,1493,140,60,243,1050,743
1321,1498,133,65,244,1056,746
1322,1498,129,71,241,1057,747
1323,1494,132,67,241,1054,742
1324,1493,135,64,236,1058,746
1325,1500,139,62,248,1051,749
1326,1500,135,71,244,1050,745
1327,1500,128,73,248,1051,746
1328,1498,122,71,245,1060,743
1329,1497,126,63,240,1068,747
1330,1495,128,54,241,1072,746
1331,1500,116,59,252,1073,745
1332,1496,114,62,247,1073,743
1333,1500,120,55,250,1075,747
1334,1499,116,59,248,1076,749
1335,1496,116,52,255,1073,751
1336,1495,114,60,249,1072,752
1337,1493,116,59,247,1071,754
1338,1499,124,56,243,1076,760
1339,1500,121,54,242,1083,760
1340,1498,125,51,243,1079,759
1341,1500,126,53,237,1084,759
1342,1497,130,46,237,1084,751
1343,1492,131,51,225,1085,748
1344,1496,133,58,218,1087,750
1345,1499,134,64,208,1093,753
1346,1500,133,61,214,1092,754
1347,1498,127,61,213,1097,752
1348,1495,120,61,221,1093,747
1349,1500,129,56,214,1101,752
1350,1500,123,57,222,1098,751
1351,1494,122,56,219,1097,749
1352,1500,129,56,220,1095,753
1353,1499,133,53,219,1094,750
1354,1497,126,61,216,1094,752
1355,1499,125,67,219,1088,754
1356,1499,126,69,212,1092,751
1357,1500,125,62,222,1091,753
1358,1499,130,57,228,1084,752
1359,1500,129,57,234,1080,753
1360,1499,133,49,238,1079,755
1361,1495,136,46,235,1078,751
1362,1498,137,54,227,1080,751
1363,1500,139,58,227,1076,754
1364,1500,146,56,219,1079,754
1365,1498,141,63,220,1074,757
1366,1495,140,59,227,1069,755
1367,1493,143,66,221,1063,752
1368,1499,138,83,221,1057,753
1369,1499,132,88,226,1053,753
1370,1500,131,86,233,1050,752
1371,1496,130,75,237,1054,752
1372,1500,141,63,244,1052,753
1373,1498,127,68,251,1052,754
1374,1497,128,71,248,1050,756
1375,1494,124,72,250,1048,753
1376,1500,129,75,252,1044,756
1377,1500,112,74,264,1050,754
1378,1500,115,70,274,1041,752
1379,1500,118,69,275,1038,750
1380,1500,120,65,273,1042,751
1381,1499,111,54,288,1046,751
1382,1500,105,66,286,1043,753
1383,1498,105,66,286,1041,754
1384,1497,97,72,283,1045,759
1385,1499,114,70,271,1044,762
1386,1497,125,57,267,1048,763
1387,1497,123,57,265,1052,764
1388,1497,126,51,268,1052,766
1389,1499,134,48,263,1054,772
1390,1498,133,55,261,1049,771
1391,1497,135,61,249,1052,773
1392,1499,138,66,240,1055,772
1393,1499,136,68,238,1057,774
1394,1499,143,60,240,1056,778
1395,1497,144,56,232,1065,780
1396,1499,150,52,239,1058,779
1397,1497,142,66,228,1061,775
1398,1493,139,65,231,1058,773
1399,1494,128,71,235,1060,771
1400,1491,133,77,224,1057,767
1401,1496,143,63,227,1063,773
1402,1495,130,70,227,1068,772
1403,1497,132,62,238,1065,775
1404,1500,137,60,241,1062,773
1405,1498,132,67,242,1057,769
1406,1499,131,61,253,1054,769
1407,1497,118,71,254,1054,766
1408,1494,116,72,246,1060,763
1409,1489,122,63,249,1055,761
1410,1495,124,69,246,1056,760
1411,1500,121,65,260,1054,763
1412,1499,113,74,253,1059,764
1413,1496,112,71,254,1059,767
1414,1500,110,65,266,1059,770
1415,1500,113,62,260,1065,767
1416,1500,117,60,259,1064,766
1417,1498,121,60,251,1066,763
1418,1499,121,60,250,1068,764
1419,1496,123,48,258,1067,765
1420,1496,127,57,245,1067,765
1421,1498,131,53,246,1068,770
1422,1498,143,50,249,1056,769
1423,1496,146,62,233,1055,763
1424,1499,145,61,239,1054,760
1425,1499,152,58,232,1057,750
1426,1500,150,65,230,1055,753
1427,1498,150,62,232,1054,753
1428,1493,136,68,228,1061,753
1429,1490,140,72,217,1061,752
1430,1492,145,66,222,1059,753
1431,1493,137,67,227,1062,757
1432,1498,149,51,237,1061,759
1433,1492,151,55,223,1063,754
1434,1496,156,53,235,1052,754
1435,1497,158,54,234,1051,755
1436,1500,165,55,230,1050,757
1437,1500,153,68,232,1047,758
1438,1498,152,66,232,1048,756
1439,1499,145,73,232,1049,756
