ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked turtles
302,1496,229,128,234,905,74
303,1500,214,144,250,892,74
304,1498,212,144,262,880,75
305,1498,201,146,292,859,75
306,1496,197,131,320,848,75
307,1500,180,135,348,837,75
308,1496,156,143,360,837,75
309,1499,133,141,392,833,75
310,1499,121,133,409,836,74
311,1499,107,117,437,838,74
312,1495,89,113,455,838,74
313,1495,82,100,470,843,73
314,1489,74,92,483,840,73
315,1488,74,80,486,848,75
316,1487,62,77,489,859,74
317,1475,49,78,480,868,72
318,1466,46,70,469,881,73
319,1460,42,71,453,894,72
320,1450,43,61,434,912,71
321,1445,43,64,408,930,70
322,1442,39,60,395,948,71
323,1431,47,54,370,960,70
324,1420,47,44,357,972,69
325,1409,45,44,326,994,67
326,1415,54,44,302,1015,68
327,1414,56,49,278,1031,70
328,1411,59,51,261,1040,71
329,1414,70,48,244,1052,70
330,1412,75,48,228,1061,69
331,1414,73,47,224,1070,69
332,1422,76,44,219,1083,69
333,1421,76,52,203,1090,69
334,1424,78,53,192,1101,69
335,1433,89,48,191,1105,71
336,1433,90,44,190,1109,71
337,1436,96,43,184,1113,71
338,1440,99,37,183,1121,73
339,1444,97,48,171,1128,73
340,1451,102,45,175,1129,74
341,1461,103,52,174,1132,74
342,1468,110,48,177,1133,74
343,1476,125,45,176,1130,73
344,1483,131,42,183,1127,73
345,1490,140,45,177,1128,71
346,1500,145,54,172,1129,72
347,1500,142,56,177,1125,72
348,1500,147,53,176,1124,73
349,1500,131,64,181,1124,73
350,1498,122,70,180,1126,74
351,1499,125,69,184,1121,74
352,1498,129,63,181,1125,74
353,1500,117,61,200,1122,74
354,1499,123,50,208,1118,74
355,1500,110,59,211,1120,74
356,1499,120,54,208,1117,75
357,1500,123,54,210,1113,76
358,1498,117,52,215,1114,75
359,1497,118,57,215,1107,75
360,1500,111,64,217,1108,75
361,1500,115,62,220,1103,76
362,1499,105,58,227,1109,76
363,1499,105,60,226,1108,76
364,1500,106,62,227,1105,76
365,1498,100,64,230,1104,76
366,1497,106,57,229,1105,76
367,1497,102,62,221,1112,75
368,1500,109,55,217,1119,77
369,1500,105,53,221,1121,77
370,1499,112,50,223,1114,76
371,1500,111,47,228,1114,77
372,1499,104,56,217,1122,78
373,1499,99,61,216,1123,78
374,1499,104,56,219,1120,78
375,1497,97,63,221,1116,76
376,1500,115,55,216,1114,74
377,1500,112,52,218,1118,74
378,1500,111,61,212,1116,76
379,1499,112,54,220,1113,76
380,1500,122,58,213,1107,77
381,1500,121,53,214,1112,77
382,1500,134,47,213,1106,75
383,1500,123,55,212,1110,74
384,1500,121,61,211,1107,73
385,1497,118,68,200,1111,71
386,1496,120,65,208,1103,70
387,1499,115,62,221,1101,71
388,1494,117,56,223,1098,70
389,1496,116,61,221,1098,71
390,1495,120,59,219,1097,70
391,1495,124,53,221,1097,70
392,1500,117,60,227,1096,70
393,1495,118,61,216,1100,69
394,1497,117,62,222,1096,69
395,1499,110,69,223,1097,69
396,1500,107,69,228,1096,70
397,1499,107,69,227,1096,68
398,1497,107,65,232,1093,69
399,1498,103,63,246,1086,71
400,1499,111,59,244,1085,71
401,1490,111,61,238,1080,71
402,1490,108,67,234,1081,70
403,1500,108,64,242,1086,71
404,1500,99,74,240,1087,71
405,1499,94,72,239,1094,71
406,1500,90,77,241,1092,71
407,1500,94,68,247,1091,71
408,1499,96,55,255,1093,71
409,1500,95,54,258,1093,72
410,1500,91,56,255,1098,71
411,1500,84,66,248,1102,71
412,1500,80,67,245,1108,73
413,1498,80,61,243,1114,72
414,1498,82,53,245,1118,72
415,1500,93,47,244,1116,72
416,1498,91,43,247,1117,71
417,1499,98,45,238,1118,68
418,1496,100,43,237,1116,68
419,1499,107,52,224,1116,67
420,1497,107,46,224,1120,66
421,1500,110,48,216,1126,66
422,1500,116,48,203,1133,66
423,1498,112,48,202,1136,66
424,1496,114,51,195,1136,65
425,1500,105,60,199,1136,66
426,1500,114,62,192,1132,66
427,1498,122,54,188,1134,65
428,1498,127,45,190,1136,67
429,1499,124,43,193,1139,65
430,1500,126,54,185,1135,65
431,1499,126,61,183,1129,66
432,1500,122,68,180,1130,64
433,1499,120,59,196,1124,64
434,1499,121,52,196,1130,64
435,1500,126,49,201,1124,65
436,1499,122,49,211,1117,65
437,1499,132,54,201,1112,67
438,1500,136,60,203,1101,67
439,1500,145,69,200,1086,67
440,1500,158,58,215,1069,68
441,1500,163,67,214,1056,68
442,1492,175,62,212,1043,68
443,1484,173,72,211,1028,65
444,1490,175,79,217,1019,66
445,1499,190,80,230,999,67
446,1500,198,86,236,980,67
447,1499,205,87,240,967,67
448,1498,201,88,244,965,66
449,1496,190,101,250,955,65
450,1493,174,110,255,954,64
451,1500,167,111,274,948,64
452,1500,160,114,287,939,65
453,1500,154,110,307,929,64
454,1494,151,95,325,923,65
455,1495,138,94,339,924,63
456,1492,127,99,342,924,64
457,1491,118,102,348,923,64
458,1491,114,99,361,917,64
459,1486,108,92,368,918,62
460,1490,98,99,372,921,60
461,1485,96,88,381,920,61
462,1478,82,90,384,922,60
463,1479,81,92,383,923,61
464,1484,83,87,384,930,60
465,1481,87,73,384,937,60
466,1481,84,74,377,946,61
467,1471,73,70,374,954,61
468,1456,65,76,350,965,60
469,1456,77,64,342,973,61
470,1456,84,63,337,972,61
471,1467,91,59,332,985,61
472,1459,88,62,326,983,62
473,1453,89,65,308,991,64
474,1458,94,69,303,992,63
475,1451,92,73,284,1002,63
476,1447,86,74,281,1006,64
477,1447,82,65,284,1016,62
478,1444,86,60,274,1024,61
479,1439,91,55,264,1029,61
480,1439,93,48,265,1033,60
481,1430,86,52,254,1038,60
482,1435,90,57,249,1039,60
483,1440,93,59,240,1048,61
484,1440,98,58,238,1046,61
485,1444,105,54,239,1046,62
486,1443,106,55,231,1051,62
487,1448,111,64,229,1044,61
488,1458,123,59,234,1042,61
489,1461,126,56,237,1042,61
490,1464,123,67,225,1049,62
491,1463,129,60,222,1052,65
492,1467,138,65,220,1044,65
493,1473,142,65,217,1049,65
494,1475,138,65,218,1054,65
495,1483,139,72,219,1053,64
496,1487,141,71,226,1049,64
497,1493,142,76,232,1043,65
498,1493,131,80,238,1044,65
499,1499,137,80,235,1047,66
500,1500,130,76,249,1045,65
501,1500,122,75,257,1046,65
502,1497,106,78,265,1048,64
503,1497,111,77,264,1045,63
504,1500,103,78,274,1045,60
505,1497,105,76,271,1045,59
506,1496,101,61,285,1049,59
507,1500,94,65,291,1050,59
508,1494,95,65,282,1052,59
509,1499,88,69,287,1055,60
510,1498,86,73,282,1057,59
511,1498,86,69,284,1059,59
512,1490,87,62,282,1059,59
513,1489,85,57,288,1059,59
514,1491,90,54,278,1069,59
515,1495,90,61,275,1069,58
516,1492,93,64,262,1073,59
517,1491,91,67,261,1072,59
518,1492,87,73,256,1076,60
519,1499,87,71,256,1085,60
520,1490,91,59,252,1088,59
521,1491,95,58,248,1090,60
522,1500,98,59,252,1091,62
523,1497,105,55,247,1090,62
524,1499,99,61,249,1090,62
525,1499,102,67,241,1089,62
526,1498,90,71,244,1093,63
527,1498,85,80,233,1100,63
528,1495,89,73,234,1099,62
529,1500,99,58,243,1100,62
530,1498,105,57,248,1088,61
531,1500,104,55,253,1088,61
532,1498,105,61,250,1082,61
533,1500,111,67,244,1078,62
534,1496,107,70,238,1081,60
535,1498,102,74,239,1083,60
536,1499,105,69,241,1084,59
537,1499,107,66,245,1081,59
538,1499,104,61,247,1087,59
539,1499,105,53,258,1083,59
540,1495,104,57,250,1084,59
541,1500,106,60,253,1081,59
542,1497,110,63,249,1075,60
543,1499,112,68,240,1079,60
544,1499,112,63,239,1085,60
545,1499,111,62,235,1091,59
546,1499,104,62,242,1091,59
547,1500,101,58,250,1091,59
548,1500,97,60,247,1096,59
549,1496,92,63,246,1095,58
550,1497,92,59,243,1103,58
551,1494,93,55,239,1107,58
552,1498,101,50,238,1109,59
553,1498,105,45,231,1117,60
554,1499,109,44,231,1115,62
555,1497,102,48,230,1117,62
556,1499,108,49,222,1120,62
557,1499,121,36,222,1120,62
558,1496,118,36,216,1126,62
559,1496,108,45,215,1128,63
560,1499,103,62,201,1133,64
561,1498,108,69,185,1136,64
562,1498,109,64,191,1134,63
563,1497,112,52,198,1135,63
564,1500,114,46,199,1141,63
565,1498,113,47,197,1141,62
566,1499,112,53,191,1143,63
567,1497,115,52,188,1142,63
568,1500,115,61,185,1139,63
569,1499,109,64,186,1140,62
570,1500,108,64,196,1132,62
571,1496,108,58,195,1135,62
572,1497,107,53,203,1134,62
573,1494,96,53,205,1140,62
574,1500,96,59,211,1134,62
575,1500,89,66,217,1128,62
576,1499,101,51,217,1130,62
577,1499,102,53,210,1134,63
578,1499,96,56,210,1137,65
579,1500,100,55,211,1134,66
580,1500,105,58,209,1128,65
581,1500,94,54,217,1135,65
582,1500,96,50,222,1132,66
583,1500,92,56,219,1133,67
584,1499,100,56,217,1126,67
585,1500,105,59,216,1120,67
586,1500,108,66,209,1117,67
587,1498,110,66,209,1113,65
588,1500,114,71,211,1104,65
589,1500,116,70,221,1093,66
590,1498,123,60,224,1091,66
591,1493,126,66,223,1078,65
592,1493,129,68,221,1075,65
593,1493,128,70,225,1070,66
594,1498,129,73,232,1064,67
595,1498,145,65,231,1057,67
596,1498,142,68,233,1055,66
597,1500,137,74,243,1046,69
598,1500,136,81,248,1035,68
599,1499,121,97,247,1034,68
600,1500,117,92,258,1033,68
601,1498,113,83,269,1033,69
602,1500,113,80,278,1029,69
603,1499,112,75,289,1023,69
604,1499,107,85,280,1027,69
605,1498,96,86,285,1031,69
606,1500,89,90,289,1032,69
607,1499,80,82,298,1039,69
608,1500,84,71,308,1037,69
609,1498,84,63,311,1040,68
610,1500,80,68,315,1037,69
611,1500,82,68,310,1040,69
612,1500,84,68,304,1044,69
613,1499,85,66,309,1039,69
614,1497,87,62,311,1037,68
615,1492,88,64,296,1044,67
616,1499,97,62,288,1052,67
617,1495,97,60,274,1064,67
618,1500,106,54,278,1062,66
619,1499,115,51,276,1057,65
620,1491,114,49,271,1057,64
621,1490,112,59,255,1064,66
622,1482,112,67,240,1063,68
623,1478,109,67,234,1068,69
624,1479,104,76,226,1073,69
625,1488,113,70,232,1073,69
626,1486,108,70,238,1070,69
627,1489,113,70,237,1069,70
628,1485,113,69,230,1073,71
629,1489,114,67,237,1071,72
630,1494,121,69,240,1064,71
631,1500,113,73,245,1069,71
632,1497,115,72,241,1069,71
633,1496,106,76,242,1072,71
634,1499,109,74,251,1065,70
635,1497,111,64,262,1060,70
636,1499,112,68,267,1052,70
637,1496,109,70,268,1049,70
638,1499,108,67,276,1048,70
639,1500,109,78,264,1049,70
640,1500,115,74,265,1046,70
641,1499,115,75,268,1041,71
642,1496,111,69,273,1043,70
643,1498,111,68,274,1045,71
644,1498,110,72,272,1044,71
645,1498,117,69,269,1043,72
646,1498,114,66,276,1042,71
647,1490,116,63,276,1035,70
648,1499,118,71,268,1042,68
649,1499,116,75,266,1042,67
650,1500,112,74,268,1046,67
651,1498,106,81,265,1046,66
652,1497,106,69,269,1053,66
653,1499,101,69,278,1051,66
654,1499,105,69,273,1052,66
655,1494,102,61,280,1051,65
656,1492,98,72,266,1056,65
657,1494,103,64,266,1061,66
658,1492,104,65,266,1057,67
659,1500,107,58,272,1063,69
660,1500,105,63,263,1069,68
661,1500,104,61,262,1073,69
662,1500,97,70,259,1074,69
663,1497,107,65,258,1067,69
664,1500,104,73,255,1068,69
665,1498,99,77,260,1062,69
666,1497,101,72,253,1071,68
667,1499,98,76,250,1075,67
668,1500,109,70,253,1068,67
669,1495,107,56,257,1075,66
670,1500,110,62,262,1066,66
671,1498,107,65,256,1070,65
672,1500,112,71,251,1066,66
673,1499,118,69,245,1067,68
674,1499,105,71,256,1067,67
675,1500,115,60,256,1069,67
676,1499,114,57,261,1067,67
677,1499,108,67,257,1067,67
678,1495,107,63,265,1060,68
679,1496,112,68,252,1064,68
680,1497,114,71,251,1061,68
681,1499,113,67,262,1057,68
682,1496,108,69,259,1060,69
683,1488,108,70,242,1068,70
684,1490,117,58,251,1064,70
685,1491,117,54,253,1067,70
686,1498,116,59,257,1066,71
687,1496,118,54,256,1068,71
688,1491,113,60,244,1074,69
689,1498,116,65,243,1074,69
690,1500,113,65,242,1080,69
691,1497,111,62,244,1080,70
692,1497,112,58,238,1089,70
693,1499,109,57,250,1083,71
694,1498,98,65,246,1089,71
695,1491,99,62,232,1098,70
696,1497,110,61,234,1092,71
697,1500,118,55,241,1086,72
698,1496,125,50,231,1090,71
699,1500,127,51,228,1094,71
700,1499,120,53,228,1098,71
701,1497,121,56,227,1093,72
702,1499,117,66,224,1092,71
703,1496,118,63,226,1089,71
704,1498,115,72,221,1090,72
705,1498,113,68,224,1093,72
706,1500,124,59,227,1090,72
707,1496,126,54,225,1091,72
708,1498,120,59,230,1089,72
709,1500,114,58,233,1095,72
710,1500,115,65,225,1095,73
711,1499,118,62,220,1099,73
712,1500,112,59,230,1099,73
713,1496,97,73,228,1098,74
714,1499,93,74,230,1102,74
715,1500,91,74,230,1105,72
716,1497,84,78,237,1098,72
717,1499,75,70,249,1105,71
718,1500,76,64,253,1107,71
719,1498,77,61,251,1109,71
720,1494,83,54,249,1108,70
721,1499,94,47,252,1106,70
722,1499,99,47,245,1108,70
723,1500,100,51,241,1108,70
724,1499,104,52,244,1099,70
725,1498,108,52,240,1098,70
726,1497,122,47,230,1098,70
727,1498,128,43,233,1094,70
728,1498,128,46,232,1092,70
729,1500,123,60,222,1095,70
730,1500,118,69,218,1095,70
731,1499,132,68,201,1098,72
732,1498,137,59,206,1096,73
733,1499,139,55,206,1099,73
734,1497,141,52,207,1097,73
735,1500,150,53,201,1096,72
736,1500,150,60,201,1089,72
737,1497,154,64,201,1078,71
738,1499,148,70,204,1077,72
739,1498,148,62,214,1074,72
740,1500,144,65,213,1078,73
741,1500,146,67,218,1069,73
742,1496,139,69,219,1069,73
743,1500,139,70,230,1061,73
744,1500,138,72,234,1056,73
745,1500,133,69,244,1054,73
746,1497,133,67,239,1058,73
747,1496,124,69,241,1062,73
748,1495,120,71,244,1060,74
749,1496,119,73,244,1060,74
750,1500,117,74,247,1062,75
751,1499,116,67,260,1056,75
752,1499,100,76,266,1057,74
753,1494,105,80,257,1052,75
754,1498,104,82,261,1051,74
755,1497,108,71,262,1056,74
756,1497,105,57,278,1057,75
757,1500,104,61,274,1061,75
758,1500,104,57,274,1065,74
759,1499,118,54,265,1062,75
760,1500,125,49,265,1061,75
761,1500,120,46,266,1068,76
762,1499,132,52,252,1063,76
763,1500,129,65,251,1055,76
764,1499,129,67,251,1052,77
765,1499,124,82,239,1054,77
766,1497,122,84,235,1056,75
767,1500,115,81,246,1058,75
768,1499,122,76,249,1052,74
769,1500,120,73,254,1053,73
770,1499,109,82,243,1065,71
771,1499,104,88,242,1065,71
772,1499,105,85,247,1062,71
773,1498,103,71,262,1062,70
774,1500,103,67,271,1059,70
775,1495,92,75,267,1061,70
776,1499,97,69,280,1053,71
777,1500,93,79,280,1048,72
778,1497,95,65,289,1048,72
779,1496,99,60,295,1042,72
780,1496,104,64,295,1033,71
781,1495,111,59,292,1033,71
782,1491,103,65,287,1036,71
783,1486,97,77,273,1039,72
784,1487,99,84,270,1034,74
785,1492,103,75,277,1037,75
786,1495,114,69,277,1035,75
787,1492,118,59,272,1043,76
788,1486,112,60,268,1046,76
789,1494,123,68,264,1039,76
790,1498,126,69,258,1045,76
791,1500,124,77,258,1041,77
792,1497,113,76,259,1049,76
793,1494,114,75,257,1048,76
794,1499,110,80,257,1052,77
795,1497,102,83,260,1052,77
796,1497,97,75,270,1055,76
797,1493,93,77,272,1051,76
798,1497,91,76,276,1054,74
799,1500,92,69,283,1056,75
800,1497,86,75,279,1057,75
801,1499,92,70,273,1064,74
802,1498,99,67,269,1063,77
803,1499,97,66,278,1058,77
804,1500,95,64,282,1059,78
805,1499,92,64,286,1057,76
806,1498,94,67,273,1064,75
807,1500,96,63,277,1064,76
808,1496,99,65,275,1057,76
809,1493,98,62,274,1059,76
810,1484,94,67,262,1061,75
811,1496,101,68,264,1063,78
812,1496,110,67,261,1058,78
813,1491,108,66,251,1066,77
814,1493,109,66,255,1063,76
815,1495,114,65,255,1061,76
816,1500,115,68,254,1063,76
817,1500,118,64,250,1068,75
818,1495,125,60,249,1061,74
819,1496,120,65,250,1061,73
820,1497,113,70,257,1057,73
821,1500,121,73,245,1061,75
822,1498,105,81,248,1064,76
823,1498,100,74,253,1071,75
824,1500,106,68,257,1069,74
825,1499,107,68,254,1070,74
826,1494,108,61,257,1068,76
827,1496,109,50,265,1072,76
828,1492,112,50,256,1074,75
829,1494,107,58,253,1076,75
830,1499,114,63,250,1072,75
831,1496,109,69,245,1073,76
832,1495,106,76,240,1073,76
833,1499,108,68,243,1080,76
834,1499,111,61,246,1081,77
835,1498,109,60,255,1074,77
836,1493,103,57,255,1078,77
837,1494,109,63,238,1084,77
838,1492,115,55,241,1081,77
839,1500,119,59,244,1078,77
840,1499,112,69,235,1083,78
841,1499,115,66,228,1090,78
842,1499,111,67,230,1091,79
843,1500,106,69,234,1091,80
844,1498,99,66,241,1092,79
845,1500,98,62,248,1092,79
846,1500,103,64,249,1084,80
847,1498,109,53,249,1087,81
848,1498,110,54,244,1090,81
849,1498,112,58,244,1084,81
850,1498,119,62,235,1082,82
851,1500,124,75,235,1066,83
852,1500,122,67,240,1071,83
853,1500,128,64,240,1068,82
854,1495,122,68,240,1065,82
855,1498,131,59,247,1061,83
856,1500,125,63,251,1061,83
857,1496,122,63,246,1065,83
858,1500,115,76,237,1072,83
859,1494,108,67,245,1074,82
860,1497,112,72,245,1068,82
861,1495,117,64,243,1071,81
862,1499,117,64,249,1069,80
863,1496,113,63,245,1075,81
864,1500,111,59,256,1074,82
865,1500,108,63,257,1072,82
866,1500,113,56,256,1075,82
867,1497,114,65,248,1070,82
868,1500,114,66,252,1068,84
869,1497,115,64,246,1072,84
870,1497,109,71,243,1074,84
871,1496,104,70,249,1073,83
872,1500,108,65,255,1072,83
873,1498,104,66,244,1084,82
874,1500,94,62,256,1088,83
875,1499,106,59,251,1083,83
876,1498,107,62,239,1090,83
877,1499,102,65,242,1090,83
878,1497,99,64,242,1092,82
879,1497,101,62,247,1087,82
880,1500,97,77,236,1090,82
881,1500,98,75,245,1082,82
